hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,revenue
City Hotel,0,43,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,36,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,36,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,2,2016,November,45,2,0,2,1,0,0,BB,AUT,Aviation,Corporate,D,D,0,No Deposit,Transient,94.0,0,0,2,188.0
City Hotel,0,53,2016,October,45,31,1,3,2,0,0,BB,BEL,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.0,0,4,4,488.0
City Hotel,0,53,2016,October,45,31,1,3,2,0,0,BB,BEL,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.0,0,4,4,488.0
City Hotel,0,71,2016,November,45,3,0,1,2,0,0,SC,USA,Online TA,TA/TO,A,A,2,No Deposit,Transient,79.2,0,2,1,79.2
City Hotel,0,41,2016,November,45,2,0,2,2,0,0,BB,BRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,118.0,0,0,2,236.0
City Hotel,0,51,2016,November,45,1,0,3,2,1,0,BB,BEL,Online TA,TA/TO,A,D,0,No Deposit,Transient,129.0,0,1,3,387.0
City Hotel,0,68,2016,October,45,30,2,3,2,0,1,SC,BEL,Online TA,TA/TO,A,A,1,No Deposit,Transient,79.56,0,2,5,397.8
City Hotel,0,2,2016,November,45,2,0,2,1,0,0,BB,BEL,Aviation,Corporate,D,D,0,No Deposit,Transient,94.0,0,0,2,188.0
City Hotel,0,6,2016,November,45,1,0,3,1,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,50,2016,October,45,31,1,3,2,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.0,0,1,4,488.0
City Hotel,0,58,2016,October,45,31,1,3,2,0,0,SC,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.68,1,2,4,362.72
City Hotel,0,58,2016,October,45,31,1,3,2,0,0,SC,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.68,0,2,4,362.72
City Hotel,0,6,2016,October,45,31,1,3,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,121.75,0,2,4,487.0
City Hotel,0,6,2016,October,45,30,2,3,2,0,0,BB,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,102.41,0,1,5,512.05
City Hotel,0,84,2016,October,45,31,1,3,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.43,0,2,4,317.72
City Hotel,0,13,2016,October,45,31,1,3,1,0,0,SC,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.75,0,2,4,375.0
City Hotel,0,174,2016,November,45,1,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.9,0,3,3,272.70000000000005
City Hotel,0,225,2016,October,45,31,1,3,2,0,0,HB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,129.63,0,1,4,518.52
City Hotel,0,7,2016,November,45,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,Transient,79.0,0,0,1,79.0
City Hotel,0,43,2016,November,45,1,0,3,2,0,0,BB,BEL,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,43,2016,November,45,3,0,1,2,0,0,BB,DNK,Online TA,TA/TO,A,A,0,No Deposit,Transient,108.0,0,2,1,108.0
City Hotel,0,1,2016,November,45,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,75.0,0,0,1,75.0
City Hotel,0,241,2016,October,45,30,2,3,2,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,75.92,0,1,5,379.6
City Hotel,0,161,2016,October,45,31,1,3,2,0,0,SC,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,59.5,0,0,4,238.0
City Hotel,0,161,2016,October,45,31,1,3,2,0,0,SC,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,59.5,0,0,4,238.0
City Hotel,0,66,2016,October,45,31,1,3,2,0,0,BB,NLD,Online TA,TA/TO,D,D,0,No Deposit,Transient,104.85,0,1,4,419.4
City Hotel,0,16,2016,October,45,31,1,3,2,0,0,HB,FRA,Direct,Direct,A,A,1,No Deposit,Transient,161.0,0,0,4,644.0
City Hotel,0,29,2016,October,45,31,1,3,2,0,0,HB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,149.1,0,2,4,596.4
City Hotel,0,66,2016,October,45,31,1,3,2,0,0,BB,NLD,Online TA,TA/TO,D,D,0,No Deposit,Transient,104.85,0,1,4,419.4
City Hotel,0,44,2016,November,45,2,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,2,150.0
City Hotel,0,125,2016,November,45,1,0,3,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,2,3,270.0
City Hotel,0,5,2016,October,45,30,2,3,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,127.4,0,3,5,637.0
City Hotel,0,87,2016,October,45,31,1,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.23,0,1,4,360.92
City Hotel,0,43,2016,November,45,3,0,1,1,0,0,SC,GBR,Online TA,TA/TO,A,A,1,No Deposit,Transient,88.0,0,3,1,88.0
City Hotel,0,42,2016,November,45,2,0,2,2,0,0,SC,FRA,Online TA,TA/TO,A,E,0,No Deposit,Transient,88.0,0,2,2,176.0
City Hotel,0,57,2016,November,45,1,0,3,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,3,237.60000000000002
City Hotel,0,120,2016,November,45,3,0,1,2,0,0,BB,SWE,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,2,1,90.0
City Hotel,0,43,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,43,2016,November,45,1,0,3,1,0,0,SC,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,85.07,0,1,3,255.20999999999998
City Hotel,0,183,2016,October,45,31,1,3,2,0,0,BB,GBR,Online TA,TA/TO,B,A,1,No Deposit,Transient,83.5,0,2,4,334.0
City Hotel,0,45,2016,October,45,30,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,5,375.0
City Hotel,0,8,2016,October,45,30,2,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,127.4,0,1,5,637.0
City Hotel,0,186,2016,November,45,3,0,1,3,0,0,BB,NOR,Online TA,TA/TO,D,D,0,No Deposit,Transient,123.3,0,0,1,123.3
City Hotel,0,25,2016,November,45,1,0,3,2,0,0,SC,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,100.0,0,1,3,300.0
City Hotel,0,82,2016,October,45,31,1,3,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,79.43,0,1,4,317.72
City Hotel,0,96,2016,November,45,2,0,2,2,0,0,SC,POL,Online TA,TA/TO,A,E,0,No Deposit,Transient,79.2,0,3,2,158.4
City Hotel,0,156,2016,October,45,31,1,3,3,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.63,0,2,4,490.52
City Hotel,0,74,2016,October,45,31,1,3,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.23,0,2,4,360.92
City Hotel,0,75,2016,October,45,30,2,3,1,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,84.96,0,2,5,424.79999999999995
City Hotel,0,20,2016,November,45,1,0,3,2,0,0,SC,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,76.0,0,0,3,228.0
City Hotel,0,177,2016,October,45,30,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,68.68,0,1,5,343.40000000000003
City Hotel,0,55,2016,November,45,2,0,2,2,0,0,BB,FIN,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,1,2,194.4
City Hotel,0,84,2016,October,45,31,1,3,2,1,0,HB,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,149.18,0,1,4,596.72
City Hotel,0,84,2016,October,45,31,1,3,2,1,0,HB,CHE,Online TA,TA/TO,A,A,1,No Deposit,Transient,149.18,0,1,4,596.72
City Hotel,0,71,2016,November,45,3,0,1,2,0,0,SC,USA,Online TA,TA/TO,A,A,2,No Deposit,Transient,79.2,0,2,1,79.2
City Hotel,0,70,2016,October,45,30,2,3,1,0,0,BB,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient,87.48,0,2,5,437.40000000000003
City Hotel,0,15,2016,November,45,1,0,4,2,0,0,SC,FRA,Online TA,TA/TO,A,A,2,No Deposit,Transient,85.0,0,1,4,340.0
City Hotel,0,1,2016,November,45,4,0,1,1,0,0,SC,AGO,Online TA,TA/TO,A,D,0,No Deposit,Transient,140.0,0,1,1,140.0
City Hotel,0,48,2016,November,45,1,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,4,300.0
City Hotel,0,47,2016,November,45,1,0,4,2,0,0,BB,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,91.8,0,2,4,367.2
City Hotel,0,35,2016,October,45,31,1,4,2,0,0,HB,FRA,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,105.0,0,0,5,525.0
City Hotel,0,63,2016,November,45,1,0,4,2,0,0,BB,CHN,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,1,4,374.4
City Hotel,0,59,2016,November,45,2,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,71.1,0,2,3,213.29999999999998
City Hotel,0,59,2016,November,45,2,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,71.1,0,2,3,213.29999999999998
City Hotel,0,59,2016,November,45,2,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,71.1,0,2,3,213.29999999999998
City Hotel,0,57,2016,November,45,1,0,4,2,0,0,SC,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,4,316.8
City Hotel,0,64,2016,November,45,1,0,4,3,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,126.0,0,1,4,504.0
City Hotel,0,21,2016,October,45,31,1,4,2,0,0,BB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,109.6,0,1,5,548.0
City Hotel,0,67,2016,November,45,1,0,4,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,3,4,374.4
City Hotel,0,110,2016,November,45,2,0,3,1,0,0,SC,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,85.87,0,1,3,257.61
City Hotel,0,110,2016,November,45,2,0,3,1,0,0,SC,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,85.87,0,1,3,257.61
City Hotel,0,110,2016,November,45,2,0,3,1,0,0,SC,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,85.87,0,1,3,257.61
City Hotel,0,67,2016,November,45,1,0,4,2,0,0,SC,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,4,316.8
City Hotel,0,12,2016,November,45,1,0,4,2,0,0,SC,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.5,0,1,4,374.0
City Hotel,0,21,2016,November,45,1,0,4,2,0,0,BB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,102.0,0,1,4,408.0
City Hotel,0,51,2016,November,45,1,0,4,3,0,0,BB,ITA,Online TA,TA/TO,D,D,0,No Deposit,Transient,144.0,0,1,4,576.0
City Hotel,0,152,2016,November,45,1,0,4,2,0,0,HB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,98.0,0,0,4,392.0
City Hotel,0,83,2016,October,45,31,1,4,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.18,0,1,5,450.90000000000003
City Hotel,0,83,2016,October,45,31,1,4,2,1,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,106.38,0,1,5,531.9
City Hotel,0,83,2016,October,45,31,1,4,2,1,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,106.38,0,1,5,531.9
City Hotel,0,43,2016,November,45,1,0,4,3,0,0,BB,BEL,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.4,0,0,4,489.6
City Hotel,0,47,2016,November,45,2,0,3,2,0,0,BB,FRA,Direct,Direct,A,A,1,No Deposit,Transient,85.75,0,1,3,257.25
City Hotel,0,27,2016,November,45,2,0,3,2,0,0,SC,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,100.0,0,1,3,300.0
City Hotel,0,50,2016,November,45,4,0,1,2,0,0,BB,DEU,Online TA,TA/TO,A,D,0,No Deposit,Transient,97.2,0,1,1,97.2
City Hotel,0,38,2016,November,45,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,108.0,0,1,1,108.0
City Hotel,0,15,2016,November,45,1,0,4,2,0,0,SC,ROU,Online TA,TA/TO,A,A,0,No Deposit,Transient,85.0,0,2,4,340.0
City Hotel,0,275,2016,November,45,3,0,2,2,0,0,BB,BEL,Online TA,TA/TO,A,A,3,No Deposit,Transient,77.62,0,1,2,155.24
City Hotel,0,92,2016,November,45,1,0,4,2,0,0,BB,FIN,Online TA,TA/TO,D,D,0,No Deposit,Transient,103.5,0,1,4,414.0
City Hotel,0,59,2016,November,45,2,0,3,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,71.1,0,2,3,213.29999999999998
City Hotel,0,44,2016,November,45,3,0,2,2,0,0,BB,IND,Online TA,TA/TO,A,A,0,No Deposit,Transient,77.76,0,0,2,155.52
City Hotel,0,64,2016,November,45,1,0,4,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,2,4,374.4
City Hotel,0,44,2016,November,45,3,0,2,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,77.76,0,0,2,155.52
City Hotel,0,35,2016,November,45,2,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,108.0,0,1,3,324.0
City Hotel,0,156,2016,October,44,26,2,9,2,0,0,BB,CN,Online TA,TA/TO,D,D,3,No Deposit,Transient,104.32,0,1,11,1147.52
City Hotel,0,43,2016,November,45,1,0,4,1,0,0,HB,ROU,Online TA,TA/TO,A,A,1,No Deposit,Transient,124.1,0,3,4,496.4
City Hotel,0,43,2016,November,45,1,0,4,2,0,0,HB,ROU,Online TA,TA/TO,A,A,0,No Deposit,Transient,124.1,0,3,4,496.4
City Hotel,0,25,2016,November,45,1,0,4,2,0,0,SC,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,85.0,0,1,4,340.0
City Hotel,0,17,2016,November,45,3,0,2,2,0,0,BB,NLD,Online TA,TA/TO,D,D,0,No Deposit,Transient,130.0,0,2,2,260.0
City Hotel,0,48,2016,November,45,2,0,3,2,0,0,SC,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.2,0,2,3,264.6
City Hotel,0,148,2016,November,45,2,0,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,65.83,0,1,3,197.49
City Hotel,0,201,2016,November,45,1,0,4,2,1,0,BB,CHE,Online TA,TA/TO,A,A,1,No Deposit,Transient,82.28,0,3,4,329.12
City Hotel,0,201,2016,November,45,1,0,4,2,0,0,BB,CHE,Online TA,TA/TO,A,A,1,No Deposit,Transient,68.8,0,3,4,275.2
City Hotel,0,44,2016,November,45,1,0,4,2,0,0,SC,ROU,Online TA,TA/TO,A,A,0,No Deposit,Transient,74.8,0,2,4,299.2
City Hotel,0,28,2016,November,45,2,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,130.0,0,2,3,390.0
City Hotel,0,26,2016,November,45,2,0,3,2,0,0,SC,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,100.0,0,2,3,300.0
City Hotel,0,83,2016,November,45,2,0,3,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,2,3,270.0
City Hotel,0,83,2016,November,45,2,0,3,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,2,3,270.0
City Hotel,0,95,2016,October,45,30,2,4,2,0,0,BB,USA,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,68.0,0,0,6,408.0
City Hotel,0,22,2016,November,45,1,0,4,2,0,0,BB,GBR,Online TA,TA/TO,A,K,0,No Deposit,Transient,111.0,1,2,4,444.0
City Hotel,0,41,2016,November,45,2,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,75.0,0,0,3,225.0
City Hotel,0,26,2016,November,45,2,0,3,2,0,0,SC,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,109.0,0,2,3,327.0
City Hotel,0,76,2016,October,45,30,2,4,2,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,71.05,0,1,6,426.29999999999995
City Hotel,0,39,2016,November,45,1,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,4,300.0
City Hotel,0,56,2016,November,45,2,0,3,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,108.0,0,2,3,324.0
City Hotel,0,0,2016,November,45,5,0,1,2,0,0,BB,PRT,Direct,Direct,A,A,1,No Deposit,Transient,12.0,0,0,1,12.0
City Hotel,0,71,2016,November,45,3,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,68.47,0,1,3,205.41
City Hotel,0,11,2016,November,45,2,0,4,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,119.0,0,0,4,476.0
City Hotel,0,55,2016,November,45,2,0,4,2,0,0,SC,PAN,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.0,0,0,4,352.0
City Hotel,0,173,2016,November,45,1,0,5,2,0,0,SC,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,80.1,0,2,5,400.5
City Hotel,0,40,2016,November,45,2,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,1,4,300.0
City Hotel,0,46,2016,November,45,2,0,4,3,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.4,0,2,4,489.6
City Hotel,0,42,2016,November,45,2,0,4,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,73.37,0,1,4,293.48
City Hotel,0,52,2016,November,45,5,0,1,2,0,0,SC,NLD,Online TA,TA/TO,A,E,1,No Deposit,Transient,88.0,0,1,1,88.0
City Hotel,0,46,2016,November,45,3,0,3,3,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,129.6,0,2,3,388.79999999999995
City Hotel,0,46,2016,November,45,3,0,3,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,106.2,0,2,3,318.6
City Hotel,0,56,2016,November,45,3,0,3,3,0,0,BB,IND,Online TA,TA/TO,A,A,0,No Deposit,Transient,103.86,0,0,3,311.58
City Hotel,0,56,2016,November,45,3,0,3,2,0,0,BB,IND,Online TA,TA/TO,A,A,0,No Deposit,Transient,86.4,0,0,3,259.20000000000005
City Hotel,0,8,2016,November,45,3,0,3,2,0,0,SC,IND,Online TA,TA/TO,A,A,0,No Deposit,Transient,116.67,0,1,3,350.01
City Hotel,0,8,2016,November,45,3,0,3,2,0,0,SC,IND,Online TA,TA/TO,A,A,0,No Deposit,Transient,116.67,0,1,3,350.01
City Hotel,0,8,2016,November,45,3,0,3,2,0,0,SC,IND,Online TA,TA/TO,A,A,0,No Deposit,Transient,116.67,0,1,3,350.01
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,42,2016,November,45,2,0,4,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,91.8,0,1,4,367.2
City Hotel,0,63,2016,November,45,3,0,3,1,0,0,SC,NOR,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.8,0,1,3,221.39999999999998
City Hotel,0,84,2016,November,45,5,0,1,2,0,0,SC,IRL,Online TA,TA/TO,A,E,1,No Deposit,Transient,60.98,0,1,1,60.98
City Hotel,0,118,2016,November,45,3,0,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,1,3,270.0
City Hotel,0,4,2016,November,45,5,0,1,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.0,1,2,1,120.0
City Hotel,0,8,2016,November,45,5,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,120.0,0,0,1,120.0
City Hotel,0,3,2016,November,45,4,0,2,1,0,0,BB,EST,Online TA,TA/TO,A,K,0,No Deposit,Transient,109.73,0,1,2,219.46
City Hotel,0,20,2016,November,46,6,2,2,1,0,0,BB,EST,Online TA,TA/TO,A,A,0,No Deposit,Transient,124.16,0,1,4,496.64
City Hotel,0,18,2016,November,45,3,0,3,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,139.0,1,2,3,417.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,1,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,120.0,0,0,1,120.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,3,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient-Party,160.0,0,0,1,160.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,8,2016,November,45,5,0,1,2,0,0,BB,CHN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,130.0,0,0,1,130.0
City Hotel,0,66,2016,November,45,2,0,4,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,2,4,374.4
City Hotel,0,44,2016,November,45,2,0,4,2,0,0,BB,MAR,Online TA,TA/TO,A,A,1,No Deposit,Transient,94.8,0,0,4,379.2
City Hotel,0,43,2016,November,45,1,0,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,68.0,0,0,5,340.0
City Hotel,0,10,2016,November,45,3,0,3,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,136.67,0,2,3,410.01
City Hotel,0,10,2016,November,45,3,0,3,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,136.67,0,2,3,410.01
City Hotel,0,38,2016,November,45,4,0,2,2,2,0,BB,ESP,Online TA,TA/TO,F,F,0,No Deposit,Transient,187.0,1,0,2,374.0
City Hotel,0,74,2016,November,45,4,0,2,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,3,2,187.2
City Hotel,0,74,2016,November,45,4,0,2,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,3,2,187.2
City Hotel,0,50,2016,November,45,2,0,4,3,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,98.1,0,0,4,392.4
City Hotel,0,48,2016,November,45,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,2,2,194.4
City Hotel,0,5,2016,November,45,4,0,2,1,0,0,SC,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,140.0,0,2,2,280.0
City Hotel,0,46,2016,November,45,4,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,2,150.0
City Hotel,0,0,2016,November,45,4,0,2,2,0,0,SC,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,149.0,0,1,2,298.0
City Hotel,0,49,2016,November,45,4,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,2,150.0
